sample	project	species	library	run	read2_uri	read1_uri	interleaved_uri
MON0177	dieback	E. bridgesiana	MON0177_S184	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0177_S184_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0177_S184_R1_001.fastq.gz	
MON0178	dieback	E. pauciflora	MON0178_S185	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0178_S185_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0178_S185_R1_001.fastq.gz	
MON0179	dieback	E. bridgesiana	MON0179_S186	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0179_S186_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0179_S186_R1_001.fastq.gz	
MON0180	dieback	E. rubida	MON0180_S187	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0180_S187_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0180_S187_R1_001.fastq.gz	
MON0181	dieback	E. bridgesiana	MON0181_S188	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0181_S188_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0181_S188_R1_001.fastq.gz	
MON0182	dieback	E. pauciflora	MON0182_S189	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0182_S189_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0182_S189_R1_001.fastq.gz	
MON0183	dieback	E. rubida	MON0183_S190	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0183_S190_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0183_S190_R1_001.fastq.gz	
MON0184	dieback	E. pauciflora	MON0184_S191	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0184_S191_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0184_S191_R1_001.fastq.gz	
MON0184_1	dieback		MON0184_1_S192	A00548_0508_CTan_RSB_MN02	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0184_1_S192_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN02/MON0184_1_S192_R1_001.fastq.gz	
MON0185	dieback	E. pauciflora	MON0185_S193	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0185_S193_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0185_S193_R1_001.fastq.gz	
MON0186	dieback	E. dives	MON0186_S194	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0186_S194_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0186_S194_R1_001.fastq.gz	
MON0187	dieback	E. pauciflora	MON0187_S195	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0187_S195_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0187_S195_R1_001.fastq.gz	
MON0188	dieback	E. viminalis	MON0188_S196	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0188_S196_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0188_S196_R1_001.fastq.gz	
MON0189	dieback	E. rubida	MON0189_S197	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0189_S197_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0189_S197_R1_001.fastq.gz	
MON0190	dieback	E. pauciflora	MON0190_S198	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0190_S198_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0190_S198_R1_001.fastq.gz	
MON0191	dieback	E. dives	MON0191_S199	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0191_S199_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0191_S199_R1_001.fastq.gz	
MON0192	dieback	E. viminalis	MON0192_S200	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0192_S200_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0192_S200_R1_001.fastq.gz	
MON0193	dieback	E. dives	MON0193_S201	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0193_S201_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0193_S201_R1_001.fastq.gz	
MON0194	dieback	E. viminalis	MON0194_S202	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0194_S202_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0194_S202_R1_001.fastq.gz	
MON0195	dieback	E. pauciflora	MON0195_S203	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0195_S203_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0195_S203_R1_001.fastq.gz	
MON0196	dieback	E. rubida	MON0196_S204	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0196_S204_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0196_S204_R1_001.fastq.gz	
MON0197	dieback	E. pauciflora	MON0197_S205	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0197_S205_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0197_S205_R1_001.fastq.gz	
MON0198	dieback	E. dives	MON0198_S206	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0198_S206_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0198_S206_R1_001.fastq.gz	
MON0199	dieback	E. pauciflora	MON0199_S207	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0199_S207_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0199_S207_R1_001.fastq.gz	
MON0200	dieback	E. rubida	MON0200_S208	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0200_S208_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0200_S208_R1_001.fastq.gz	
MON0201	dieback	E. pauciflora	MON0201_S209	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0201_S209_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0201_S209_R1_001.fastq.gz	
MON0202	dieback	E. bridgesiana	MON0202_S210	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0202_S210_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0202_S210_R1_001.fastq.gz	
MON0203	dieback	E. pauciflora	MON0203_S212	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0203_S212_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0203_S212_R1_001.fastq.gz	
MON0204	dieback	E. viminalis	MON0204_S213	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0204_S213_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0204_S213_R1_001.fastq.gz	
MON0205	dieback	E. pauciflora	MON0205_S214	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0205_S214_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0205_S214_R1_001.fastq.gz	
MON0205_1	dieback		MON0205_1_S215	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0205_1_S215_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0205_1_S215_R1_001.fastq.gz	
MON0206	dieback	E. pauciflora	MON0206_S216	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0206_S216_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0206_S216_R1_001.fastq.gz	
MON0207	dieback	E. viminalis	MON0207_S217	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0207_S217_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0207_S217_R1_001.fastq.gz	
MON0208	dieback	E. pauciflora	MON0208_S218	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0208_S218_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0208_S218_R1_001.fastq.gz	
MON0209	dieback	E. viminalis	MON0209_S219	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0209_S219_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0209_S219_R1_001.fastq.gz	
MON0210	dieback	E. stellulata	MON0210_S220	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0210_S220_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0210_S220_R1_001.fastq.gz	
MON0211	dieback	E. pauciflora	MON0211_S221	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0211_S221_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0211_S221_R1_001.fastq.gz	
MON0212	dieback	E. rubida	MON0212_S222	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0212_S222_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0212_S222_R1_001.fastq.gz	
MON0213	dieback	E. stellulata	MON0213_S223	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0213_S223_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0213_S223_R1_001.fastq.gz	
MON0214	dieback	E. pauciflora	MON0214_S224	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0214_S224_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0214_S224_R1_001.fastq.gz	
MON0215	dieback	E. stellulata	MON0215_S225	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0215_S225_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0215_S225_R1_001.fastq.gz	
MON0216	dieback	E. pauciflora	MON0216_S226	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0216_S226_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0216_S226_R1_001.fastq.gz	
MON0217	dieback	E. rubida	MON0217_S227	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0217_S227_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0217_S227_R1_001.fastq.gz	
MON0218	dieback	E. stellulata	MON0218_S228	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0218_S228_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0218_S228_R1_001.fastq.gz	
MON0219	dieback	E. rubida	MON0219_S229	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0219_S229_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0219_S229_R1_001.fastq.gz	
MON0220	dieback	E. stellulata	MON0220_S230	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0220_S230_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0220_S230_R1_001.fastq.gz	
MON0221	dieback	E. pauciflora	MON0221_S231	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0221_S231_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0221_S231_R1_001.fastq.gz	
MON0222	dieback	E. pauciflora	MON0222_S232	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0222_S232_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0222_S232_R1_001.fastq.gz	
MON0223	dieback	E. stellulata	MON0223_S233	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0223_S233_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0223_S233_R1_001.fastq.gz	
MON0224	dieback	E. rubida	MON0224_S234	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0224_S234_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0224_S234_R1_001.fastq.gz	
MON0225	dieback	E. dives	MON0225_S235	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0225_S235_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0225_S235_R1_001.fastq.gz	
MON0225_1	dieback		MON0225_1_S236	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0225_1_S236_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0225_1_S236_R1_001.fastq.gz	
MON0226	dieback	E. pauciflora	MON0226_S237	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0226_S237_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0226_S237_R1_001.fastq.gz	
MON0227	dieback	E. rubida	MON0227_S238	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0227_S238_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0227_S238_R1_001.fastq.gz	
MON0228	dieback	E. stellulata	MON0228_S239	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0228_S239_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0228_S239_R1_001.fastq.gz	
MON0229	dieback	E. rubida	MON0229_S240	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0229_S240_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0229_S240_R1_001.fastq.gz	
MON0230	dieback	E. stellulata	MON0230_S241	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0230_S241_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0230_S241_R1_001.fastq.gz	
MON0231	dieback	E. pauciflora	MON0231_S242	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0231_S242_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0231_S242_R1_001.fastq.gz	
MON0232	dieback	E. pauciflora	MON0232_S243	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0232_S243_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0232_S243_R1_001.fastq.gz	
MON0233	dieback	E. dalrympleana	MON0233_S244	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0233_S244_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0233_S244_R1_001.fastq.gz	
MON0234	dieback	E. radiata	MON0234_S245	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0234_S245_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0234_S245_R1_001.fastq.gz	
MON0235	dieback	E. dives	MON0235_S246	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0235_S246_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0235_S246_R1_001.fastq.gz	
MON0236	dieback	E. dives	MON0236_S247	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0236_S247_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0236_S247_R1_001.fastq.gz	
MON0237	dieback	E. radiata	MON0237_S248	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0237_S248_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0237_S248_R1_001.fastq.gz	
MON0238	dieback	E. dalrympleana	MON0238_S249	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0238_S249_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0238_S249_R1_001.fastq.gz	
MON0239	dieback	E. pauciflora	MON0239_S250	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0239_S250_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0239_S250_R1_001.fastq.gz	
MON0240	dieback	E. stellulata	MON0240_S251	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0240_S251_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0240_S251_R1_001.fastq.gz	
MON0241	dieback	E. rubida	MON0241_S252	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0241_S252_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0241_S252_R1_001.fastq.gz	
MON0242	dieback	E. pauciflora	MON0242_S253	A00548_0508_CTan_RSB_MN03	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0242_S253_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_1/A00548_0508_CTan_RSB_MN03/MON0242_S253_R1_001.fastq.gz	
