"","species_group","sample","species.x","NoOut","Section_Vlook","Section_edit","Subsp.","samp_prefix","Maid_rl2s","tag","date","parsed_date","latitude","longitude","jit_latitude","jit_longitude","elevation.x","datum","location","region","collectors","samplename","population","seed","notes","group","nearest_neighbor_distance","elevation.y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","species.y","spp_loc","spp_reg","Putative","spp.cross","putative.spp_loc","dsuite_loc_putative","dsuite_loc","dsuite_reg","dsuite_tree","dsuite_loc_num","RM_nonlarge_samp"
"190","Eucalyptus viminalis_19","JJB3610","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3610","novaseq_JJB3610","27/12/2018 0:00","27/12/2018 11:00",-35.45838889,148.8918056,-35.45838889,148.8918056,857,"WGS84","Tidbinbilla Nature Reserve, 140 m NW from junction with Ashbrook Rd Firetrail along Mountain Creek Road, 3 m N of road.","ST","J.J. Bruhl J.G. Brickhill, I.L. Crawford","NE 108973",NA,NA,"Gentle slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Lomatia myricoides, Acacia melanoxylon, A. dealbata, Pomaderris aspera, Leptospermum continale, Coprosma quadrifida, Lomandra, Poa sieberiana. Single-stemmed tree to 20 m tall, DBH 79 cm. Coarse rough dark brown bark to c. 2 m, then cream gum bark with brown ribbons.",19,217.2262742,1116,11.0041666,17.14999962,4.683333397,965,95,62,14.09652424,277,210,211,254,11.9416666,46.28553009,505.7733154,24.60000038,-1.200000048,25.80000114,7.733333111,14.96666718,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_199","vim_TID_NR_199","vimina_TID_NR"
"191","Eucalyptus viminalis_193","DDA138c","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138c","novaseq_DDA138c","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-30.1440354,151.5859162,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",193,0.846086662,654,12.40833282,18.21666718,6.066666603,907,116,48,28.68615532,317,164,314,177,12.03333282,48.1333313,492.2759399,25.10000038,0.100000001,25,17.04999924,9.800000191,"viminalis","vimina_BORe","vimina_ORA","viminalis","viminalis","vimina_BORe","vimina_BORe","vimina_BORe","vimina_ORA","vimina_ORA_124","vim_BORe_124","vimina_BORe"
"192","Eucalyptus viminalis_194","DDA138f","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138f","novaseq_DDA138f","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-30.14402991,151.5859235,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",194,0.696407941,81,12.40833282,18.21666718,6.066666603,907,116,48,28.68615532,317,164,314,177,12.03333282,48.1333313,492.2759399,25.10000038,0.100000001,25,17.04999924,9.800000191,"viminalis","vimina_BORe","vimina_ORA","viminalis","viminalis","vimina_BORe","vimina_BORe","vimina_BORe","vimina_ORA","vimina_ORA_126","vim_BORe_126","vimina_BORe"
"193","Eucalyptus viminalis_196","DDA138b","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138b","novaseq_DDA138b","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-30.14402764,151.5859079,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",196,0.648637658,1116,12.40833282,18.21666718,6.066666603,907,116,48,28.68615532,317,164,314,177,12.03333282,48.1333313,492.2759399,25.10000038,0.100000001,25,17.04999924,9.800000191,"viminalis","vimina_BORe","vimina_ORA","viminalis","viminalis","vimina_BORe","vimina_BORe","vimina_BORe","vimina_ORA","vimina_ORA_123","vim_BORe_123","vimina_BORe"
"194","Eucalyptus viminalis_197","DDA138e","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA138e","novaseq_DDA138e","4/11/2019 0:00","4/11/2019 11:00",-33.25788889,149.0147778,-30.14402211,151.5859101,NA,"","Station creek TSR, Escort way.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd","NE 109686",NA,NA,"",197,0.648637658,242,12.40833282,18.21666718,6.066666603,907,116,48,28.68615532,317,164,314,177,12.03333282,48.1333313,492.2759399,25.10000038,0.100000001,25,17.04999924,9.800000191,"viminalis","vimina_BORe","vimina_ORA","hybrid","rubida X canobolensis","ruida_X_canob","rubida_X_canob","vimina_BORe","vimina_ORA","vimina_ORA_125","vim_BORe_125","vimina_BORe"
"195","Eucalyptus viminalis_22","JJB3611","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","JJB3611","novaseq_JJB3611","27/12/2018 0:00","27/12/2018 11:00",-35.45677778,148.8895278,-35.45677778,148.8895278,893,"WGS84","Tidbinbilla Nature Reserve, end of Mountain Creek Road, inside loop and adjacent to car parking.","ST","J.J. Bruhl I.L. Crawford, J.G. Brickhill","NE 108976",NA,NA,"Gentle slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. fastigata, E. radiata layered open forest with Acacia dealbata, Exocarpos cupressiformis, Pomaderris aspera, Leptospermum continale, Olearia phlogopappa, Poa sieberiana, Pteridium esculentum. Single-stemmed tree to 19 m, crown damaged; DBH 112 cm. Rough bark patchy to 2 m, then gum barked, cream, aging to yellowish to grey with brown ribbony bark.",22,273.3250466,1186,10.48333359,16.66666603,4.150000095,965,97,62,13.93014908,277,208,208,257,11.6833334,45.46044159,507.8669128,24.10000038,-1.600000024,25.70000076,7.183333397,16.66666603,"viminalis","vimina_TID_NR","vimina_ACT","viminalis","viminalis","vimina_TID_NR","vimina_TID_NR","vimina_TID_NR","vimina_ACT","vimina_ACT_200","vim_TID_NR_200","vimina_TID_NR"
"196","Eucalyptus viminalis_45","DDA114d","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114d","novaseq_DDA114d","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-33.35989543,148.9730185,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",45,0.131749852,1037,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_34","vim_CCR_34","vimina_CCR"
"197","Eucalyptus viminalis_46","DDA114a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114a","novaseq_DDA114a","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-33.35989445,148.9730177,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",46,0.131749852,1037,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_31","vim_CCR_31","vimina_CCR"
"198","Eucalyptus viminalis_48","DDA114c","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114c","novaseq_DDA114c","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-33.35989226,148.9730322,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",48,0.111686353,1037,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_33","vim_CCR_33","vimina_CCR"
"199","Eucalyptus viminalis_51","DDA114b","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114b","novaseq_DDA114b","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-33.35988494,148.9730202,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",51,0.195451136,1037,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_32","vim_CCR_32","vimina_CCR"
"200","Eucalyptus viminalis_54","DDA149a","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149a","novaseq_DDA149a","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.35956018,148.9733049,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",54,0.217758193,1024,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_166","vim_GOS_166","vimina_GOS"
"201","Eucalyptus viminalis_55","DDA149e","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149e","novaseq_DDA149e","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.35955982,148.9732998,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",55,0.282057338,1071,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_169","vim_GOS_169","vimina_GOS"
"202","Eucalyptus viminalis_57","DDA149b","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149b","novaseq_DDA149b","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.35955697,148.9732959,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",57,0.365745277,112,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_167","vim_GOS_167","vimina_GOS"
"203","Eucalyptus viminalis_60","DDA149f","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149f","novaseq_DDA149f","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.35955432,148.973022,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",60,25.49420289,1061,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_170","vim_GOS_170","vimina_GOS"
"204","Eucalyptus viminalis_62","DDA149c","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA149c","novaseq_DDA149c","5/11/2019 0:00","5/11/2019 11:00",-33.32975,149.0829722,-33.35954764,148.9732999,NA,"","Gosling creek reserve, Orange.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109698",NA,NA,"",62,0.7418194,75,10.51666641,16.79999924,4.233333111,1059,116,60,20.17443275,330,200,257,311,8.866666794,39.40740585,509.3415222,23,0.5,22.5,4.949999809,14.46666718,"viminalis","vimina_GOS","vimina_ORA","viminalis","viminalis","vimina_GOS","vimina_GOS","vimina_GOS","vimina_ORA","vimina_ORA_168","vim_GOS_168","vimina_GOS"
"205","Eucalyptus viminalis_75","DDA114e","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA114e","novaseq_DDA114e","2/11/2019 0:00","2/11/2019 11:00",-32.75272222,150.07375,-33.34948021,148.9779748,NA,"","Cox's creek road, Rylston.","CT","D.D. Andrew J.J. Bruhl, R.L. Andrew","NE 109664",NA,NA,"",75,0.22925605,858,10.28750038,16.60000038,3.966666698,1085,119,62,19.94508171,337,206,262,318,9.158332825,39.99272156,512.3081665,23,0.100000001,22.89999962,4.700000286,14.25,"viminalis","vimina_CCR","vimina_COO","viminalis","viminalis","vimina_CCR","vimina_CCR","vimina_CCR","vimina_COO","vimina_COO_35","vim_CCR_35","vimina_CCR"
"206","Eucalyptus viminalis_93","DDA126","Eucalyptus viminalis","","Maidenaria","Maidenaria","","novaseq_","DDA126","novaseq_DDA126","4/11/2019 0:00","4/11/2019 11:00",-33.34219444,149.0155833,-33.34219444,149.0155833,NA,"","Day use area, corner of Mt Canobolas road and Lake Canobolas road.","CT","D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd","NE 109674",NA,NA,"a,b,c,d.",93,0.345700366,1099,11.41250038,17.75,5.049999714,989,107,56,19.2383461,301,191,249,285,9.925000191,41.87763977,513.5488281,24.39999962,0.699999988,23.69999886,5.883333206,15.3166666,"viminalis","vimina_CAN4","vimina_ORA","viminalis","viminalis","vimina_CAN4","vimina_CAN4","vimina_CAN4","vimina_ORA","vimina_ORA_74","vim_CAN4_74","vimina_CAN4"
