sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
J395d	Eucalyptus albens	2016-01-31T00:00:00Z	2016-01-31T00:00:00Z	-36.76884	144.07336	201	WGS84	"Powers Rd, Woodstock on Loddon"					elevation computed from api.geonames.org/astergdem
J395e	Eucalyptus albens	2016-01-31T00:00:00Z	2016-01-31T00:00:00Z	-36.76884	144.07336	201	WGS84	"Powers Rd, Woodstock on Loddon"					elevation computed from api.geonames.org/astergdem
J395h	Eucalyptus albens	2016-01-31T00:00:00Z	2016-01-31T00:00:00Z	-36.76884	144.07336	201	WGS84	"Powers Rd, Woodstock on Loddon"					elevation computed from api.geonames.org/astergdem
J397	Eucalyptus leucoxylon	2016-02-01T00:00:00Z	2016-02-01T00:00:00Z	-37.28408	141.18732	117	WGS84	Dergholm State Park					elevation computed from api.geonames.org/astergdem
J401a	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401b	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401c	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401d	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401e	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401f	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401g	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J401h	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.44023	151.25069	752	WGS84	"Torreyburn Rd, Yarrowyck"					elevation computed from api.geonames.org/astergdem
J405a	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405b	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405c	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405d	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405e	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405f	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405g	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405h	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J405i	Eucalyptus sideroxylon	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.22862	151.23865	746	WGS84	Baldersleigh Rd					elevation computed from api.geonames.org/astergdem
J406a	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406b	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406c	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406d	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406e	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406f	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406g	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406h	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J406i	Eucalyptus albens	2016-04-05T00:00:00Z	2016-04-05T00:00:00Z	-30.23707	151.252	775	WGS84	"Baldersleigh Rd, The Basin"					elevation computed from api.geonames.org/astergdem
J413a	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.70737	150.09621	245	WGS84	Boggabri - private land					elevation computed from api.geonames.org/astergdem
J413c	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.70737	150.09621	245	WGS84	Boggabri - private land					elevation computed from api.geonames.org/astergdem
J413f	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.70737	150.09621	245	WGS84	Boggabri - private land					elevation computed from api.geonames.org/astergdem
J414a	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.49283	149.94203	246	WGS84	Narrabri					elevation computed from api.geonames.org/astergdem
J414b	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.49283	149.94203	246	WGS84	Narrabri					elevation computed from api.geonames.org/astergdem
J414c	Eucalyptus albens	2016-06-16T00:00:00Z	2016-06-16T00:00:00Z	-30.49283	149.94203	246	WGS84	Narrabri					elevation computed from api.geonames.org/astergdem
J416a	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416b	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416c	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416d	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416e	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416f	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416g	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416h	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J416i	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-30.32322	149.26971	174	WGS84	Weewaa					elevation computed from api.geonames.org/astergdem
J418a	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418b	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418c	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418e	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418g	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418h	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J418i	Eucalyptus sideroxylon	2016-06-17T00:00:00Z	2016-06-17T00:00:00Z	-31.05012	149.23013	375	WGS84	The Pilliga					elevation computed from api.geonames.org/astergdem
J419a	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419b	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419c	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419d	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419e	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419f	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419g	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419h	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J419i	Eucalyptus albens	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-31.35926	148.93951	483	WGS84	Warrumbungle					elevation computed from api.geonames.org/astergdem
J421b	Eucalyptus sideroxylon	2016-06-23T00:00:00Z	2016-06-23T00:00:00Z	-32.36597	148.23103	288	WGS84	Narromine					elevation computed from api.geonames.org/astergdem
J422a	Eucalyptus sideroxylon	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-32.22311	148.66797	329	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
J422c	Eucalyptus sideroxylon	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-32.22311	148.66797	329	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
J422e	Eucalyptus sideroxylon	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-32.22311	148.66797	329	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
J422f	Eucalyptus sideroxylon	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-32.22311	148.66797	329	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
J422g	Eucalyptus sideroxylon	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-32.22311	148.66797	329	WGS84	Dubbo					elevation computed from api.geonames.org/astergdem
J424a	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424b	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424c	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424d	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424e	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424f	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J424g	Eucalyptus albens	2016-06-24T00:00:00Z	2016-06-24T00:00:00Z	-31.71111	150.6998	434	WGS84	Ardglen					elevation computed from api.geonames.org/astergdem
J425	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425a	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425b	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425c	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425d	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425e	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425f	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425g	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J425h	Eucalyptus sideroxylon	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30756	151.20671	721	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426d	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426f	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J426i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-30.30846	151.20667	729	WGS84	Bundarra					elevation computed from api.geonames.org/astergdem
J428	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428e	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428f	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J428i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-29.6731	151.15315	621	WGS84	Inverell					elevation computed from api.geonames.org/astergdem
J429	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429a	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429b	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429c	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429d	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429e	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429g	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429h	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J429i	Eucalyptus albens	2016-07-09T00:00:00Z	2016-07-09T00:00:00Z	-28.77243	151.21523	358	WGS84	Texas					elevation computed from api.geonames.org/astergdem
J430	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430a	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430b	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430c	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430d	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430e	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430f	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430g	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
J430h	Eucalyptus sideroxylon	2016-07-10T00:00:00Z	2016-07-10T00:00:00Z	-28.56925	151.07571	290	WGS84	Inglewood					elevation computed from api.geonames.org/astergdem
